Org,Project,URL,Published,Tags,Section,Subject,Authors,Org Type,Tools Used,Backstory,Notes
The New York Times,Donald Trump’s Twitter Insults: The Complete List (So Far),http://www.nytimes.com/interactive/2016/01/28/upshot/donald-trump-twitter-insults.html,1/28/2016,interactive feature,The Upshot,Election 2016,"Jasmine C. Lee, Kevin Quealy, Jeremy B. Merrill",national,,,
The New York Times,Drought and Deluge in the Lower 48,http://www.nytimes.com/interactive/2012/08/11/sunday-review/drought-history.html,8/10/2012,interactive graphic,Opinion,,"Mike Bostock, Shan Carter",national,,,
The New York Times,"Drought Extends, Crops Wither",http://www.nytimes.com/interactive/2012/08/24/us/drought-crops.html,8/24/2012,"interactive graphic, map",National,,"Mike Bostock, Shan Carter, Hannah Fairfield ",national,,,
The New York Times,Election 2010 | House Big Board,http://elections.nytimes.com/2010/results/house/big-board,2010,,Politics - Election 2012,,,national,,,
The New York Times,Election 2013: New York City Mayor,http://www.nytimes.com/projects/elections/2013/general/nyc-mayor/map.html,11/5/2013,"interactive map, live coverage",NY/Metro,,,national,D3.js,,
The New York Times,Election 2014,http://elections.nytimes.com/2014/,2014,"landing page, interactive graphic, interactive map, static graphic",National,Election - 2014,,national,,,
The New York Times,Election Guide - 2004,http://www.nytimes.com/packages/html/politics/2004_ELECTIONGUIDE_GRAPHIC/,2004,,Politics - Election 2012,,Ben Werschkul,national,,,
The New York Times,Election Guide - 2006,http://www.nytimes.com/ref/washington/2006ELECTIONGUIDE.html,2006,interactive map,Politics - Election 2012,,Ben Werschkul,national,,,
The New York Times,Election Guide - 2008,http://elections.nytimes.com/2008/index.html,2008,landing page,Politics - Election 2012,,,national,,,
The New York Times,Election Results - 2006,http://www.nytimes.com/ref/elections/2006/Senate.html,2006,interactive map,Politics - Election 2012,,"Matthew Ericson, Gabriel Dance",national,,,
The New York Times,Elections 2014: Make Your Own Senate Forecast,http://www.nytimes.com/interactive/2014/upshot/elections-2014-make-your-own-senate-forecast.html,9/2/2014,"interactive graphic, game",The Upshot,,"Josh Katz, Wilson Andrews, Jeremy Bowers",national,D3.js,,
The New York Times,Elections 2014: The Race for the Midterms in the House and Senate,http://www.nytimes.com/pages/politics/2014-midterm-elections/index.ctx,2014,"landing page, interactive graphic",National,Politics,,national,,,
The New York Times,Electoral Explorer,http://elections.nytimes.com/2008/results/president/explorer.html,2008,interactive map,Politics,,Matthew Bloch,national,,,
The New York Times,Ending the Ebola Outbreak,http://www.nytimes.com/interactive/2015/02/24/world/africa/2015-02-24-ebola-outbreak.html,2/24/2015,"static graphic, interactive map, timeline",,Ebola,K.K. Rebecca Lai,national,D3.js,,
The New York Times,Errant NATO Airstrikes in Libya: 13 Cases,http://www.nytimes.com/interactive/2011/12/16/world/africa/nato-airstrikes-in-libya.html?scp=26&sq=sergio%20pecanha&st=cse#page/warehouses,12/17/2011,,International,,"Craig Allen, Chris Chivers, Jeff Delviscio, Alan Mclean, Sergio Peçanha, Archie Tse",national,,,
The New York Times,Essential Thanksgiving,http://www.nytimes.com/interactive/2013/11/12/dining/essential-thanksgiving.html,11/12/2013,"interactive feature, illustration, video",Dining,Thanksgiving 2013,"Golden Cosmos (Illustrators), Wilson Andrews, Alicia Desantis, Des Shoe, Brittany Storoz, Emily Weinstein",national,,,
The New York Times,Europe’s Debt Crisis: No Relief on the Horizon,http://www.nytimes.com/interactive/2012/12/30/world/europe/eurocrisis-photos.html,12/30/2012,"interactive presentation, photo gallery, slideshow",International,,"Tamara Best, David Furst, Meghan Louttit, Heather Murphy, Shreeya Sinha, Josh Williams",national,,,
The New York Times,"Every Men’s Figure Skating Jump, on One Page",http://www.nytimes.com/interactive/2014/02/14/sports/olympics/mens-figure-skating-jumps.html,2/14/2014,interactive graphic,Sports,Olympics - Winter 2014,Wilson Andrews,national,D3.js,,
The New York Times,"Every Women’s Figure Skating Jump, on One Page",http://www.nytimes.com/interactive/2014/02/20/sports/olympics/womens-figure-skating-jumps.html,2/20/2014,interactive graphic,Sports,Olympics - Winter 2014,Wilson Andrews,national,,,
The New York Times,Evolution of the New York Driver’s License,http://www.nytimes.com/interactive/2013/03/17/nyregion/17licenses-evolution.html,3/16/2013,photo gallery,NY/Metro,,"Nick Corasaniti, Josh Williams",national,,,
The New York Times,"Evolution, Traced by the Lens",http://www.nytimes.com/interactive/2009/11/13/nyregion/tax-photos-feature.html,11/13/2009,,NY/Metro,,"Nayung Han, Jon Huang, Dolores Morrison, Emily S. Rueb",national,,,
The New York Times,Evolving on Marijuana,http://www.nytimes.com/interactive/2014/07/30/opinion/high-time-evolving-on-marijuana.html,7/30/2014,"interactive feature, timeline",Opinion,,"Whitney Dangerfield, Rodrigo de Benito Sanz, R. Smith, Alexandra Zsigmond",national,,,
The New York Times,Executive Consolation,http://www.nytimes.com/interactive/2011/01/13/us/20110113_CONSOLATION_INTERACTIVE.html,1/12/2011,,Politics,,"Sarah Wheaton, Jon Huang",national,,,
The New York Times,Executive Pay by the Numbers,http://www.nytimes.com/interactive/2013/06/30/business/executive-compensation-tables.html,6/29/2013,database,Business,,Karl Russell,national,,,
The New York Times,Exit Polls,http://www.nytimes.com/projects/elections/2013/nyc-primary/mayor/exit-polls.html,9/10/2013,graphic,NY/Metro,Mayoral Race - 2013,,national,,,
The New York Times,"Exonerated, Freed, and What Happened Then",http://www.nytimes.com/interactive/2007/11/25/nyregion/20071125_DNAI_FEATURE.html,11/25/2007,,NY/Metro,,Tom Jackson,national,,,
The New York Times,"Exposures | Child, Bride, Mother",http://www.nytimes.com/interactive/2015/02/08/opinion/sunday/exposures-child-bride-mother-stephanie-sinclair.html,2/8/2015,photo essay,Opinion,,Meghan Louttit,national,,,
The New York Times,Exposures | Gorgeous Glimpses of Calamity,http://www.nytimes.com/2013/08/18/opinion/sunday/gorgeous-glimpses-of-calamity.html,8/18/2013,"interactive presentation, video",Opinion,,"Whitney Dangerfield, John Niedermeyer, Jeffrey Henson Scales",national,,,
The New York Times,"Exposures | Out, and Serving",http://www.nytimes.com/interactive/2014/03/09/opinion/sunday/exposures-military.html,3/9/2014,"interactive feature, photo gallery",Opinion,,"Meghan Louttit, Rumsey Taylor",national,,,
The New York Times,Exposures | The Brutality of ‘Corrective Rape’,http://www.nytimes.com/interactive/2013/07/26/opinion/26corrective-rape.html,7/28/2013,interactive presentation,Opinion,,"Meghan Louttit, Ryan Smith",national,,,
The New York Times,Exposures | Veiled Truths,http://www.nytimes.com/interactive/2014/03/29/opinion/sunday/exposures-veiled-truths-essay.html,3/29/2014,"interactive feature, photo gallery",Opinion,,"Meghan Louttit, Rumsey Taylor",national,,,
The New York Times,Facebook Is Worth More Than ...,http://www.nytimes.com/interactive/2012/05/18/business/dealbook/facebook-is-worth-more-than.html,5/18/2012,,Business,,"Shan Carter, Tom Giratikanon And Kevin Quealy",national,,,
The New York Times,Faces of the Dead,http://www.nytimes.com/interactive/us/faces-of-the-dead.html,3/18/2010,,National,,"Gabriel Dance, Aron Pilhofer, Andy Lehren, Jeff Damens",national,,,
The New York Times,Fact Check: The Fourth G.O.P. Debate,http://www.nytimes.com/interactive/2015/11/10/us/politics/republican-debate-fact-checks.html,11/10/2015,interactive feature,Politics,,,national,,,
The New York Times,Fact Check: The Second Democratic Debate,http://www.nytimes.com/interactive/2015/11/14/us/politics/democratic-debate-fact-checks.html,11/14/2015,interactive feature,Politics,,,national,,,
The New York Times,Fall Arts Preview — Times 100,http://www.nytimes.com/interactive/2014/09/04/arts/fall-arts-preview-times-100-calendar.html,9/4/2014,interactive feature,Arts,,Alastair Coote,national,,,
The New York Times,Fantasy U.S. Open Tournament,http://www.nytimes.com/interactive/2011/08/29/sports/tennis/usopen-fantasy.html,8/28/2011,,Sports,,"Justin Sablich, Josh Williams",national,,,
The New York Times,Farmers’ Market Recipe Generator,http://www.nytimes.com/interactive/2013/08/02/magazine/bittman-farmers-market-recipe-generator.html,8/2/2013,interactive feature,Magazine,,"Heena Ko, Jacky Myint",national,,,
The New York Times,Fashion Shows,http://www.nytimes.com/packages/html/style/fashionweek/runway.html,,,Fashion & Style,,,national,,,
The New York Times,Fashion Viewer,http://www.nytimes.com/projects/2013/ny-fall-fashion-week/,2013,"interactive presentation, live coverage",Fashion & Style,Fashion Week - New York 2013,"Peter Esveld, Erik Hinton",national,,,
The New York Times,Fashion Week Now: New York,http://www.nytimes.com/interactive/2014/fashion/fashion-week-now-spring-2015.html,9/4/2014,interactive feature,Fashion,,"Ben Koski, Erik Hinton, Jacky Myint",national,,,
The New York Times,Fashion's New Order,http://www.nytimes.com/interactive/2012/09/05/fashion/newyorkfashionweek-theneworder.html?nl=nyregion&emc=edit_ur_20120906,9/5/2012,photo gallery,Fashion & Style,,Joanna Nikas,national,,,
The New York Times,Favorite Streets in 12 European Cities,http://www.nytimes.com/interactive/2015/04/15/travel/europe-favorite-streets.html,4/16/2015,"interactive feature, video",Travel,,,national,,,
The New York Times,Few Women on Some Senate Committees,http://www.nytimes.com/interactive/2013/06/03/us/politics/women-on-senate-committees.html,6/2/2013,interactive graphic,Politics,,"Hannah Fairfield, Derek Watkins, Derek Willis",national,D3.js,,
The New York Times,"Fewer Helmets, More Deaths",http://www.nytimes.com/interactive/2014/03/31/science/motorcycle-helmet-laws.html,3/31/2014,"interactive presentation, interactive graphics, stepper",Science,,"Hannah Fairfield, Alastair Dant",national,,,
The New York Times,"Finding the Hits, Avoiding the Errors",http://www.nytimes.com/interactive/2008/06/08/travel/20080608_BALLPARK_GRAPHIC.html,4/29/2011,,Travel,,"Michael Lindsay, Jon Huang, Miki Meek",national,,,
The New York Times,Finding the Quiet City | Map,http://www.nytimes.com/newsgraphics/2013/quiet/#/map/,7/12/2013,"interactive map, crowd source",NY/Metro,,"Josh Williams, Emily S. Rueb, Jeremy White, Catherine Spangler",national,,,
The New York Times,Finding the Quiet City | Video,http://www.nytimes.com/newsgraphics/2013/quiet/#/photos/inwood_hill/,7/12/2013,"interactive feature, video, map, crowd source",NY/Metro,,"Josh Williams, Emily S. Rueb, Jeremy White, Catherine Spangler",national,,,
The New York Times,"First Editions, Second Thoughts",http://www.nytimes.com/interactive/2014/11/06/style/tmagazine/first-editions-second-thoughts.html,11/6/2014,interactive feature,T Magazine,,"Eviana Hartman, Betsy Horan, Brian Nichols, Sylvia Rupani-Smith, Jacky Myint",national,Masonry,,
The New York Times,Fiscal Puzzle: Balancing Wilmington’s Budget,http://www.nytimes.com/interactive/2011/07/05/us/wilmington-budget.html,7/4/2011,,National,,"Josh Williams, Kevin Sack, Kevin Quealy, Ben Werschkul",national,,,
The New York Times,Five Questions for the Mayoral Candidates,http://www.nytimes.com/interactive/2013/08/21/nyregion/mayoral-videos.html,8/20/2013,"interactive feature, video",NY/Metro,Mayoral Race - 2013,"Tom Giratikanon, David Frank",national,,,
The New York Times,"Flooding Risk From Climate Change, Country by Country",http://www.nytimes.com/2014/09/24/upshot/flooding-risk-from-climate-change-country-by-country.html,9/23/2014,"interactive map, cartogram",The Upshot,,"Gregor Aisch, David Leonhardt, Kevin Quealy",national,D3.js,,
The New York Times,"Flooding, Power Failures, Rainfall and Damage From Hurricane Irene",http://www.nytimes.com/interactive/2011/08/27/us/preparations-for-hurricane-irene-and-reports-of-damage.html,8/27/2011,,National,,"Joe Burgess, Amanda Cox, Alicia Parlapiano, Archie Tse, Lisa Waananen, Tim Wallace",national,,,
The New York Times,Focus,http://www.nytimes.com/marketing/focus/,,,Marketing,,,national,,,
The New York Times,"Fold-Ins, Past and Present",http://www.nytimes.com/interactive/2008/03/28/arts/20080330_FOLD_IN_FEATURE.html,3/28/2008,,Arts,,"Neil Genzlinger, Tom Jackson, Sylvia Rupani-Smith",national,,,
The New York Times,Follow Two Hang Gliders on Their Record Ride,http://www.nytimes.com/interactive/2013/01/13/sports/hang-gliding-record.html,1/12/2013,interactive map,Sports,,"Jeremy White, Matthew Ericson, Kevin Quealy",national,,,
The New York Times,Following the Debt Talks,http://www.nytimes.com/interactive/2012/12/06/us/politics/debtplans.html,12/6/2012,interactive graphic,Politics,Fiscal Cliff,"Alicia Parlapiano, Josh Keller",national,,,
The New York Times,Food Chains | Code Name Parmigiano,http://www.nytimes.com/interactive/2014/06/06/opinion/food-chains-code-name-parmigiano.html,6/6/2014,"interactive feature, illustration",Opinion,,"Nicholas Blechman, Jacky Myint, Ryan Smith",national,,,
The New York Times,Food Chains | Extra Virgin Suicide,http://www.nytimes.com/interactive/2014/01/24/opinion/food-chains-extra-virgin-suicide.html,1/24/2014,"interactive feature, illustration",Opinion,,"Jacky Myint, Nicholas Blechman, Ryan Smith",national,SVG,,
The New York Times,Food Chains | Planet Pasta,http://www.nytimes.com/interactive/2014/03/14/opinion/food-chains-planet-pasta.html,3/14/2014,"interactive feature, illustration",Opinion,,"Nicholas Blechman, Jacky Myint, Ryan Smith",national,,,
The New York Times,Food Stamp Usage Across the Country,http://www.nytimes.com/interactive/2009/11/28/us/20091128-foodstamps.html?hp,,,National,,"Matthew Bloch, Jason DeParle, Matthew Ericson, Robert Gebeloff",national,,,
The New York Times,"For Eli Manning, 150 Games and Counting",http://www.nytimes.com/newsgraphics/2013/09/28/eli-manning-milestone/,9/29/2013,"interactive graphic, timeline",Sports,,"Mike Bostock, Shan Carter, Kevin Quealy",national,,,
The New York Times,"For Software, Cracks in the Patent System",http://www.nytimes.com/interactive/2012/10/07/business/patents.html?ref=technology,10/7/2012,"interactive presentation, graphic, video",Business,,"Amy Schoenfeld, Shan Carter, Xaquín G.V.",national,,,
The New York Times,"For Young Drivers, Drinking Is More Dangerous",http://www.nytimes.com/interactive/2013/05/27/science/drunk-driving-2011.html,5/27/2013,interactive graphic,Science,,"Alastair Dant, Hannah Fairfield, Andrew W. Lehren",national,"D3.js, Underscore.js",,
The New York Times,Forty Portraits in Forty Years,http://www.nytimes.com/interactive/2014/10/03/magazine/01-brown-sisters-forty-years.html,10/3/2014,"interactive presentation, photo gallery, slide show",Magazine,,Rodrigo De Benito Sanz,national,,,
The New York Times,Four Square Blocks: Miami,http://www.nytimes.com/interactive/2013/12/05/garden/miami-design.html,12/4/2013,interactive feature,Home & Garden,,,national,,,
The New York Times,Four Square Blocks: Toronto,http://www.nytimes.com/interactive/2014/07/30/garden/toronto-design.html,7/30/2014,"interactive feature, video",Home,,"Michael Kolomatsky, Troy Griggs",national,,,
The New York Times,Four Ways to Slice Obama’s 2013 Budget Proposal,http://www.nytimes.com/interactive/2012/02/13/us/politics/2013-budget-proposal-graphic.html?ref=multimedia,,,Politics,,Shan Carter,national,D3.js,,
The New York Times,Fourth Down Bot,http://www.nytimes.com/newsgraphics/2013/11/28/fourth-downs/index.html,11/28/2013,interactive feature,Sports,,"Brian Burke, Shan Carter, Tom Giratikanon, Kevin Quealy, Jennifer Daniel",national,,,
The New York Times,Fourth Place: What it’s like to just miss an Olympic medal.,http://www.nytimes.com/interactive/2014/02/09/sports/olympics/fourth.html,2/9/2014,"interactive feature, graphic, audio",Sports,Olympics - Winter 2014,"Ken Belson, Sam Borden, Jennifer Daniel, Nancy Donaldson, Josh Keller, Jim Luttrell, Mary Pilon, Justin Sablich, Joe Ward",national,,,
The New York Times,Fractions of a Second: An Olympic Musical,http://www.nytimes.com/interactive/2010/02/26/sports/olympics/20100226-olysymphony.html,2/26/2010,,Sports - Olympics 2010,,Amanda Cox,national,,,
The New York Times,"From $25 to $10,000,000: A Guide to Political Donations",http://elections.nytimes.com/2012/guide-to-political-donations,,,Politics,,"Alicia Parlapiano, Kevin Quealy, Lisa Waananen, Sergio Pecanha, Derek Willis, Archie Tse, Alan Mclean",national,,,
The New York Times,From Blimps to Bugs: The Miniaturization of Drone Technnology,http://www.nytimes.com/interactive/2011/06/20/world/military-tech.html,6/19/2011,,International,,Rebecca Sell,national,,,
The New York Times,"From One Failing School, Nine Experiments",http://www.nytimes.com/interactive/2013/03/17/nyregion/from-one-school-nine-experiments.html,3/16/2013,"diagram, graphic, map, stepper",NY/Metro,,"Ford Fessenden, Theodoric Meyer, Mike Bostock, Archie Tse",national,d3.js,,
The New York Times,"From One Garage in Queens, a World of Fakes",http://www.nytimes.com/interactive/2013/12/26/arts/fakes.html,12/25/2013,feature,Arts,,"Alicia DeSantis, Josh Keller",national,,,
The New York Times,"From Syria, an Atlas of a Country in Ruins",http://www.nytimes.com/interactive/2015/02/12/world/middleeast/syria-civil-war-damage-maps.html,2/13/2015,"static feature, static map",International,,"Sergio Peçanha, Jeremy White, Josh Keller",national,,,
The New York Times,From the Boss's Mouth and Back,http://www.nytimes.com/interactive/2010/07/13/sports/baseball/steinbrenner-quotes.html,7/13/2010,,Sports,,"Marcia Allert, Alex Garces, Tom Jackson, Liz Robbins, Justin Sablich",national,,,
The New York Times,"From the Schoolhouse to the Factory Floor, Girding for Cuts",http://www.nytimes.com/interactive/2013/02/25/us/girding-spending-cuts-sequestration.html,2/25/2013,interactive presentation,National,,"Ashwin Seshagiri, Maira Garcia",national,,,
The New York Times,Front Row to Fashion Week,http://www.nytimes.com/newsgraphics/2014/02/14/fashion-week-editors-picks/,2/14/2014,interactive feature,Fashion,Fashion Week - 2014,"Mike Bostock, Shan Carter, Erik Hinton, Ruth La Ferla",national,D3.js,,
The New York Times,G.M. Recalls: Crisis in Auto Safety,http://www.nytimes.com/interactive/2014/09/19/business/crisis-in-gm-auto-safety.html,9/19/2014,interactive feature,Business,,"Kelly Couturier, Troy Griggs",national,,,
The New York Times,G.M.’s Ignition Problem: Who Knew What When,http://www.nytimes.com/interactive/2014/05/18/business/gms-ignition-problem-who-knew-what-when.html,5/18/2014,timeline,Business,GM,,national,,,
The New York Times,Gabby Douglas’s Balance Beam Dismount,http://www.nytimes.com/interactive/2012/08/02/sports/olympics/women-individual-gymnastics.html?ref=multimedia,8/2/2012,"photo gallery, slideshow, audio",Sports - Olympics 2012,,"Joe Ward, Bedel Saget, Archie Tse, Alicia Parlapiano, Kevin Quealy, Sergio Peçanha, Tom Giratikanon",national,,,
The New York Times,Gauging Your Distraction,http://www.nytimes.com/interactive/2009/07/19/technology/20090719-driving-game.html,8/4/2009,,Business,,"Gabriel Dance, Tom Jackson, Aron Pilhofer",national,,,
The New York Times,Germany’s Prolific Offense vs. United States’ Stingy Defense,http://www.nytimes.com/interactive/2015/06/29/sports/worldcup/germany-united-states-womens-world-cup-matchup.html,6/29/2015,"interactive feature, interactive graphic, static graphic",Sports,,"Wilson Andrews, Joe Ward",national,,,
The New York Times,"Get Smart,' Then and Now",http://www.nytimes.com/interactive/2008/06/15/movies/20080615_GETSMART_FEATURE.html,9/19/2011,,Arts,,"Mekado Murphy, Jon Huang",national,,,
The New York Times,Giant Jumps,http://www.nytimes.com/interactive/2014/02/13/sports/olympics/figure-skating-jumps.html,2/13/2014,interactive graphic,Sports,Olympics - Winter 2014,"Wilson Andrews, Archie Tse, Haeyoun Park",national,,,
The New York Times,Giant Slalom,http://www.nytimes.com/newsgraphics/2014/sochi-olympics/giant-slalom.html,2/11/2014,"interactive feature, video, diagram",Sports,Olympics - Winter 2014,"Alexandra Garcia, Graham Roberts, Joe Ward, John Branch, Larry Buchanan, Mike Bostock, Ritvik Menon, Tom Giratikanon",national,,,
The New York Times,"Girls Lead in Science Exam, but Not in the United States",http://www.nytimes.com/interactive/2013/02/04/science/girls-lead-in-science-exam-but-not-in-the-united-states.html,2/4/2012,interactive graphic,Science,,"Hannah Fairfield, Alan Mclean",national,,,
The New York Times,Glass Mirrors Life in the Seas,http://www.nytimes.com/interactive/2013/05/07/science/glass-ocean.html,5/6/2013,interactive feature,Science,,"Jeffery DelViscio, Soo-Jeong Kang, Jon Huang",national,,,
The New York Times,Going Down the Road,http://www.nytimes.com/interactive/2008/07/15/us/20080715_WPA_FEATURE.html,7/15/2008,,National,,"Thomas Lin, Jon Huang, Baden Copeland",national,,,
The New York Times,Going to the End of the Line,http://www.nytimes.com/interactive/2008/08/22/nyregion/20080822_LASTSTOP_FEATURE.html,8/22/2008,,NY/Metro,,"Jon Huang, Alexis Mainland",national,,,
The New York Times,Gold Medal Moves,http://www.nytimes.com/interactive/2008/08/13/sports/olympics/20080813-team-gymnastics-graphic.html,8/14/2008,,Sports - Olympics 2008,,"Mike Schmidt, Bedel Saget, Sergio Peçanha, Joe Ward",national,,,
The New York Times,Gold Medals in the Winter Olympics,http://www.nytimes.com/interactive/2010/02/10/sports/olympics/winter-goldmedals.html,2/10/2010,,Sports - Olympics 2010,,,national,,,
The New York Times,Gold Medals Through the Years: Who’s Good at What,http://www.nytimes.com/interactive/2008/08/17/sports/olympics/20080817-goldmedals-graphic.html,8/17/2008,,Sports - Olympics 2008,,"Matthew Bloch, Amanda Cox, Matt Ericson, Kevin Quealy",national,,,
The New York Times,"Golden Globes: As Award Season Begins, So Does the Second-Guessing",http://www.nytimes.com/interactive/2011/01/14/fashion/golden-globe-predictions.html,1/14/2011,,Arts,,"Tom Jackson, Simone S. Oliver",national,,,
The New York Times,Gracie Gold’s Extras,http://www.nytimes.com/interactive/2014/02/18/sports/olympics/gracie-golds-extras.html,2/19/2014,"interactive feature, video",Sports,Olympics - Winter 2014,"Larry Buchanan, Leslye Davis, Haeyoun Park, Graham Roberts, Catherine Spangler, Archie Tse, Zach Wise",national,,,
The New York Times,Great Eating in Flushing,http://www.nytimes.com/interactive/2008/07/29/dining/20080730_FLUSHING_INTERACTIVE.html,7/30/2008,interactive map,NY/Metro,,,national,,,
The New York Times,Great Performers,http://www.nytimes.com/packages/html/magazine/20090205-great-performers/?hp,2/5/2009,,Magazine,,,national,,,
The New York Times,Greenland Is Melting Away,http://www.nytimes.com/interactive/2015/10/27/world/greenland-is-melting-away.html,10/27/2015,"interactive presentation, video, interactive map",International,,"Josh Haner, Larry Buchanan, Derek Watkins",national,,,
The New York Times,Gun Country,http://www.nytimes.com/projects/2013/gun-country/,12/11/2013,"interactive feature, slide show, video",National,,"John Niedermeyer, Josh Williams, Meghan Looram, Catrin Einhorn",national,,,
The New York Times,Haiti: The Shattered Year,http://www.nytimes.com/interactive/world/americas/2010-haiti-shattered-year.html#intro,,,International,,,national,,,
The New York Times,Haiti’s Earthquake: A Photo Gallery,http://www.nytimes.com/packages/html/photo/2010-haiti/index.html,,,International,,,national,,,
The New York Times,Halfpipe,http://www.nytimes.com/newsgraphics/2014/sochi-olympics/halfpipe.html,2/8/2014,"interactive feature, video, diagram",Sports,Olympics - Winter 2014,"Catherine Spangler, Bedel Saget, Graham Roberts, Sean Patrick Farrell, Shan Carter, John Branch, Mike Bostock, Tom Giratikanon",national,,,
The New York Times,"Hanyu Falls Twice, but Still Wins Gold",http://www.nytimes.com/interactive/2014/02/14/sports/olympics/mens-figure-skating.html,2/14/2014,"interactive feature, graphic, diagram",Sports,Olympics - Winter 2014,"Larry Buchanan, Jon Huang, Josh Keller, Frank O’Connell, Haeyoun Park, Archie Tse",national,,,
The New York Times,Hanyu Wins Men’s Figure Skating Gold,http://sports.blogs.nytimes.com/2014/02/14/live-coverage-mens-free-skating/,2/14/2014,"live coverage, interactive graphic",Sports,Olympics - Winter 2014,,national,D3.js,,
The New York Times,"Harry Potter, Dissected",http://www.nytimes.com/ref/movies/20070714_POTTER.html,7/14/2007,,Arts,,"Gabriel Dance, Gabe Johnson, Amy O'Leary, Dan Saltzstein",national,,,
The New York Times,Harvard Business School Case Study: Gender Equity,http://www.nytimes.com/2013/09/08/education/harvard-case-study-gender-equity.html,9/7/2013,"interactive presentation, interactive graphic, crowd source, graphic",Education,,"Troy Griggs, Brittany Storoz, Mark Suppes, Jeremy White, Kevin Quealy, Hannah Fairfield",national,D3.js,,
The New York Times,Health Exchange Enrollment Falls Short of Target,http://www.nytimes.com/interactive/2013/10/04/us/opening-week-of-health-exchanges.html,11/12/2013,"interactive graphic, table",National,,"Haeyoun Park, Derek Watkins",national,,,
The New York Times,"Heat-Struck, July 1852",http://www.nytimes.com/interactive/2013/07/28/nyregion/heat-struck-july-1852.html,7/26/2013,interactive feature,NY/Metro,,,national,,,
The New York Times,Heavier Babies Do Better in School,http://www.nytimes.com/2014/10/12/upshot/heavier-babies-do-better-in-school.html,10/10/2014,interactive graphic,The Upshot,,"David Leonhardt, Amanda Cox",national,D3.js,,
The New York Times,Held By The Taliban,http://projects.nytimes.com/held-by-the-taliban/,,,International,,"David Rohde, Joe Burgess, Gabriel Dance, Adam B. Ellick, Patrick Farrell, Vijai Singh, Archie Tse, Xaquín G.V.",national,,,
The New York Times,"Here Are the 43,634 Properties in Detroit That Were on the Brink of Foreclosure This Year",http://www.nytimes.com/interactive/2014/06/27/us/detroit-foreclosure-photo-mosaic.html,6/26/2014,"interactive feature, interactive graphic, photo gallery",National,,"Matthew Bloch, Haeyoun Park",national,,,
The New York Times,Hidden Beauty,http://www.nytimes.com/interactive/2007/08/17/arts/20070819_HALL_FEATURE.html,8/17/2007,,Arts,,"Tom Jackson, Lisa Iaboni",national,,,
The New York Times,Highlights,http://london2012.nytimes.com/highlights,,photo gallery,Sports - Olympics 2012,,,national,,,
The New York Times,Hispanics: California’s Next Majority,http://www.nytimes.com/interactive/2013/02/20/us/hispanics-californias-next-majority.html,2/20/2013,"interactive map, interactive graphic",National,,"Mike Bostock, Shan Carter, Kevin Quealy",national,D3.js,,
The New York Times,Historian Says Piece of Papyrus Refers to Jesus’ Wife,http://www.nytimes.com/2012/09/19/us/historian-says-piece-of-papyrus-refers-to-jesus-wife.html?smid=tw-share,9/18/2012,,National,,,national,,,
The New York Times,Hitmakers: ASAP Yams | A Hip-Hop Aesthetic With a Careful Grasp on History,http://www.nytimes.com/interactive/2013/01/25/arts/music/hitmakers-asap-yams.html,1/25/2013,"interactive feature, video, audio",Arts,,"Jon Caramanica, Jon Huang, Catherine Spangler",national,,,
The New York Times,Holiday Gift Guide: Travel in Style,http://www.nytimes.com/interactive/2012/11/16/fashion/travel-in-style-holiday-gift-guide.html?ref=fashion,11/16/2012,"interactive feature, animation",Fashion & Style,Holiday Gift Guide 2012,"Jacky Myint, Leslye Davis",national,,,
The New York Times,Home Prices Across the Nation,http://www.nytimes.com/interactive/2007/08/25/business/20070826_HOUSING_GRAPHIC.html,8/25/2007,,Business,,"Vu Nguyen, Seth Feaster, Dylan McClain",national,,,
The New York Times,Hoops Resurgence,http://www.nytimes.com/interactive/2008/08/22/sports/olympics/20080822_HOOPS_GRAPHIC.html,8/22/2008,,Sports - Olympics 2008,,"Xaquín G.V., Sergio Peçanha",national,,,
The New York Times,Hopes of a Generation Ride on Indian Vote,http://www.nytimes.com/interactive/2014/05/15/world/asia/india-election.html,5/15/2014,"interactive feature, video",International,,"Craig Allen, Leslye Davis, David Furst, Josh Williams",national,,,
The New York Times,House Democrats Who Voted Against the Health Care Bill,http://www.nytimes.com/interactive/2009/11/08/us/politics/1108-health-care-vote.html,,,Politics,,"Farhana Hossain, Archie Tse",national,,,
The New York Times,House Race Ratings,http://elections.nytimes.com/2012/ratings/house,2012,interactive map,Politics - Election 2012,,,national,,,
The New York Times,House Vote 165 - Approves Bill to Extend Health Care to Millions (Congressional Vote Viewer),http://politics.nytimes.com/congress/votes/111/house/2/165,3/21/2010,,Politics,,Matthew Bloch,national,,,
The New York Times,Houses in the Path of the Washington Mudslide,http://www.nytimes.com/interactive/2014/03/26/us/houses-in-the-path-of-the-washington-mudslide.html,3/26/2014,interactive map,National,Washington Mudslide,"Alan Blinder, Larry Buchanan, Jon Huang, Josh Keller, Ian Lovett, Archie Tse, Karen Yourish",national,,,
The New York Times,Housing’s Rise and Fall in 20 Cities,http://www.nytimes.com/interactive/2011/05/31/business/economy/case-shiller-index.html#city/IND20,,,Business,,"Kevin Quealy, Jeremy White",national,,,
